
 1, Sample, 82.893063, 82.893063, 82.893063, 79.762802, 82.110498, 76464.906434, 77387.698310, 111917.034955, 112047.753424, 94454.348281, 0.000902, 0.127525, [170 131], [39 154], [16 128], [144 56]
 1, Sample, 82.893063, 82.893063, 82.893063, 79.762802, 82.110498, 76464.906434, 77387.698310, 111917.034955, 112047.753424, 94454.348281, 0.000902, 0.127525, [170 131], [39 154], [16 128], [144 56]
 1, Novel, 27.440621, 77.440228, 20.190883, 74.991785, 50.015879, 109776.183583, 77272.601163, 77180.938045, 58683.127632, 80728.212606, 0.000698, , [185 37], [42 190], [190 25], [60 167]
 2, Sample, 78.107991, 82.893063, 82.893063, 74.991785, 79.721476, 76726.065204, 77371.721961, 112143.746351, 58683.127632, 81231.165287, 0.001027, 0.281794, [175 35], [115 78], [47 191], [60 167]
 2, Novel, 82.230222, 17.643294, 76.531843, 28.989456, 51.348704, 109564.262233, 58580.635486, 77306.404130, 111834.025474, 89321.331831, 0.000575, , [71 142], [19 110], [2 29], [102 121]
 3, Sample, 82.893063, 76.207020, 76.531843, 82.893063, 79.631247, 58181.739659, 77407.613555, 77306.404130, 58655.000182, 67887.689381, 0.001203, 0.388109, [41 62], [59 16], [2 29], [134 143]
 3, Novel, 21.688413, 21.708908, 16.256838, 74.991785, 33.661486, 76295.403161, 77214.812228, 58470.616504, 58683.127632, 67665.989881, 0.000530, , [33 144], [161 192], [158 92], [60 167]
 4, Sample, 82.893063, 77.389652, 75.838050, 74.853496, 77.743565, 58020.231620, 77364.547136, 58714.617819, 58757.269032, 63214.166402, 0.001249, 0.475081, [63 66], [158 96], [55 178], [83 15]
 4, Novel, 29.082639, 29.686534, 77.841988, 18.600448, 38.802902, 109338.514110, 111497.965296, 77494.199874, 77295.546626, 93906.556476, 0.000444, , [169 149], [126 97], [102 199], [108 37]
 5, Sample, 78.721260, 77.440228, 82.893063, 76.811407, 78.966490, 76649.188903, 77272.601163, 77563.230562, 77401.273697, 77221.573581, 0.001023, 0.580333, [161 8], [42 190], [6 107], [43 192]
 5, Novel, 20.642565, 16.307791, 20.292896, 21.231135, 19.618597, 76318.354160, 58495.638743, 77257.035319, 77409.544052, 72370.143068, 0.000272, , [120 112], [109 141], [60 184], [41 71]
 6, Sample, 82.893063, 82.893063, 82.893063, 82.893063, 82.893063, 58181.739659, 77371.721961, 77617.361466, 77394.390565, 72641.303413, 0.001159, 0.383655, [41 62], [115 78], [51 171], [90 151]
 6, Novel, 19.363422, 75.547491, 21.955449, 18.600448, 33.866702, 76477.964482, 58666.736532, 77546.586178, 77295.546626, 72496.708455, 0.000516, , [166 119], [129 113], [130 89], [108 37]
 7, Sample, 76.682129, 75.547491, 82.893063, 78.122578, 78.311315, 58187.787567, 58666.736532, 112143.746351, 77519.045152, 76629.328901, 0.001088, 0.396460, [163 192], [129 113], [47 191], [34 163]
 7, Novel, 28.748218, 21.708908, 29.800799, 82.893063, 40.787747, 109616.173230, 77214.812228, 111749.239606, 77394.390565, 93993.653907, 0.000470, , [183 4], [161 192], [40 70], [90 151]
 8, Sample, 82.893063, 82.893063, 82.893063, 82.893063, 82.893063, 58181.739659, 77387.698310, 77563.230562, 77428.132548, 72640.200270, 0.001159, 0.151805, [41 62], [39 154], [6 107], [43 48]
 8, Novel, 82.893063, 30.597044, 17.481965, 82.893063, 53.466284, 58020.231620, 111683.993144, 58768.551930, 58655.000182, 71781.944219, 0.000853, , [63 66], [138 144], [99 4], [134 143]
 9, Sample, 82.230222, 75.702152, 77.841988, 82.893063, 79.666856, 109564.262233, 58692.139293, 77494.199874, 77394.390565, 80786.247991, 0.001029, 0.084166, [71 142], [42 122], [102 199], [90 151]
 9, Novel, 82.893063, 17.643294, 82.893063, 78.122578, 65.388000, 58020.231620, 58580.635486, 112143.746351, 77519.045152, 76565.914652, 0.000869, , [63 66], [19 110], [47 191], [34 163]
 10, Sample, 82.893063, 80.346335, 82.893063, 82.893063, 82.256381, 76464.906434, 111732.935640, 111917.034955, 77428.132548, 94385.752394, 0.000904, 0.028564, [170 131], [136 165], [16 128], [43 48]
 10, Novel, 28.748218, 78.342045, 82.893063, 82.893063, 68.219097, 109616.173230, 77441.581451, 77563.230562, 77394.390565, 85503.843952, 0.000853, , [183 4], [102 3], [6 107], [90 151]
 11, Sample, 82.893063, 78.342045, 75.679298, 78.264989, 78.794849, 58020.231620, 77441.581451, 58657.375635, 77497.963309, 67904.288003, 0.001185, 0.637299, [63 66], [102 3], [93 170], [180 10]
 11, Novel, 29.082639, 20.115354, 21.955449, 18.600448, 22.438473, 109338.514110, 77259.990318, 77546.586178, 77295.546626, 85360.159308, 0.000263, , [169 149], [132 18], [130 89], [108 37]
 12, Sample, 82.893063, 79.341206, 82.893063, 82.893063, 82.005099, 58181.739659, 111678.828879, 77617.361466, 58655.000182, 76533.232546, 0.001154, 0.412106, [41 62], [171 18], [51 171], [134 143]
 12, Novel, 82.893063, 21.708908, 17.481965, 28.989456, 37.768348, 76464.906434, 77214.812228, 58768.551930, 111834.025474, 81070.574016, 0.000480, , [170 131], [161 192], [99 4], [102 121]
