
 1, Sample, 76.505318, 80.691139, 48.116292, 82.893063, 72.051453, 58208.520548, 77353.961983, 58678.752811, 77638.103058, 67969.834600, 0.001061, 0.034749, [98 195], [52 87], [103 2], [157 151]
 16, Sample, 82.893063, 82.893063, 82.893063, 82.893063, 82.893063, 76708.277829, 77479.832171, 111974.417720, 77698.234072, 85965.190448, 0.000989, 0.154152, [51 37], [19 137], [116 188], [32 130]
 16, Novel, 20.501627, 82.893063, 48.116292, 82.893063, 58.601011, 76316.179414, 111956.013669, 58678.752811, 77368.375079, 81079.830243, 0.000725, , [138 73], [4 181], [103 2], [96 149]
 17, Sample, 82.893063, 82.893063, 76.972305, 82.893063, 81.412874, 109863.887113, 77309.470632, 58674.359173, 58731.378445, 76144.773841, 0.001137, 0.318107, [146 113], [171 31], [18 135], [178 20]
 17, Novel, 82.893063, 30.271691, 81.320612, 21.050102, 53.883867, 76507.874883, 111695.860528, 111862.394551, 77281.439587, 94336.892387, 0.000588, , [158 4], [192 3], [94 200], [12 184]
 18, Sample, 82.893063, 82.893063, 81.320612, 80.835008, 81.985437, 76507.874883, 77495.381458, 111862.394551, 112224.476146, 94522.531760, 0.000900, -0.112797, [158 4], [139 137], [94 200], [200 26]
 18, Novel, 82.893063, 76.056017, 82.893063, 81.206808, 80.762238, 76717.012824, 58564.089195, 58725.012020, 111988.488951, 76498.650747, 0.001129, , [47 64], [118 178], [187 1], [197 92]
 1, Sample, 76.505318, 80.691139, 48.116292, 82.893063, 72.051453, 58208.520548, 77353.961983, 58678.752811, 77638.103058, 67969.834600, 0.001061, 0.034749, [98 195], [52 87], [103 2], [157 151]
 1, Novel, 19.211690, 76.056017, 82.893063, 77.259355, 63.855031, 76301.807702, 58564.089195, 58725.012020, 77412.536222, 67750.861285, 0.000990, , [8 189], [118 178], [187 1], [81 19]
 2, Sample, 82.893063, 82.893063, 82.893063, 82.893063, 82.893063, 109501.979784, 77495.381458, 77457.299111, 77698.234072, 85538.223606, 0.000991, 0.262728, [2 87], [139 137], [169 32], [32 130]
 2, Novel, 82.893063, 20.281684, 76.782305, 23.653825, 50.902719, 109863.887113, 77311.160864, 77406.000871, 77426.517172, 85501.891505, 0.000579, , [146 113], [102 106], [40 92], [106 200]
 3, Sample, 82.893063, 76.163735, 81.593069, 81.399052, 80.512230, 109731.264337, 58606.897734, 77435.896750, 111884.107032, 89414.541463, 0.000959, 0.365206, [176 122], [93 103], [106 200], [23 135]
 3, Novel, 77.542146, 19.455141, 13.868714, 21.804251, 33.167563, 76504.806008, 77234.065472, 58577.109882, 77445.761937, 72440.435824, 0.000446, , [170 160], [197 130], [162 147], [172 110]
 4, Sample, 76.168765, 75.022231, 82.315836, 82.893063, 79.099974, 57971.849375, 58683.993211, 111892.089768, 77368.375079, 76479.076858, 0.001100, 0.071787, [71 112], [67 157], [56 116], [96 149]
 4, Novel, 82.893063, 76.398423, 77.399828, 82.893063, 79.896094, 109501.979784, 77521.610847, 77410.837948, 77638.103058, 85518.132909, 0.000953, , [2 87], [102 78], [118 62], [157 151]
 5, Sample, 82.893063, 82.893063, 82.893063, 82.893063, 82.893063, 109863.887113, 111956.013669, 111974.417720, 77638.103058, 102858.105390, 0.000826, -0.053447, [146 113], [4 181], [116 188], [157 151]
 5, Novel, 75.308130, 82.893063, 77.817379, 23.653825, 64.918100, 58141.691644, 77495.381458, 77393.576953, 77426.517172, 72614.291807, 0.000919, , [183 138], [139 137], [21 86], [106 200]
 6, Sample, 82.893063, 82.893063, 77.399828, 82.893063, 81.519754, 109731.264337, 111956.013669, 77410.837948, 77698.234072, 94199.087507, 0.000891, 0.062289, [176 122], [4 181], [118 62], [32 130]
 6, Novel, 19.211690, 76.163735, 76.972305, 21.804251, 48.537995, 76301.807702, 58606.897734, 58674.359173, 77445.761937, 67757.206637, 0.000786, , [8 189], [93 103], [18 135], [172 110]
 7, Sample, 75.308130, 82.893063, 82.893063, 82.893063, 80.996830, 58141.691644, 111956.013669, 77457.299111, 58731.378445, 76571.595717, 0.001129, 0.162670, [183 138], [4 181], [169 32], [178 20]
 7, Novel, 23.036950, 80.321653, 48.116292, 82.893063, 58.591990, 76542.585443, 111792.079218, 58678.752811, 58633.168934, 76411.646601, 0.000813, , [125 38], [3 21], [103 2], [140 37]
 8, Sample, 82.893063, 82.893063, 77.817379, 77.259355, 80.215715, 76708.277829, 77309.470632, 77393.576953, 77412.536222, 77205.965409, 0.001039, 0.149248, [51 37], [171 31], [21 86], [81 19]
 8, Novel, 82.893063, 76.163735, 82.893063, 21.804251, 65.938528, 109731.264337, 58606.897734, 111974.417720, 77445.761937, 89439.585432, 0.000769, , [176 122], [93 103], [116 188], [172 110]
 9, Sample, 77.542146, 82.893063, 82.893063, 82.893063, 81.555334, 76504.806008, 58796.888097, 58725.012020, 77698.234072, 67931.235049, 0.001225, 0.306093, [170 160], [144 66], [187 1], [32 130]
 9, Novel, 82.893063, 30.271691, 77.399828, 14.859275, 51.355964, 76708.277829, 111695.860528, 77410.837948, 58793.209000, 81152.046326, 0.000651, , [51 37], [192 3], [118 62], [119 33]
 10, Sample, 82.893063, 76.056017, 82.893063, 81.206808, 80.762238, 76717.012824, 58564.089195, 111974.417720, 111988.488951, 89811.002172, 0.000961, -0.031020, [47 64], [118 178], [116 188], [197 92]
 10, Novel, 77.542146, 19.455141, 82.893063, 82.893063, 65.695853, 76504.806008, 77234.065472, 58725.012020, 58633.168934, 67774.263108, 0.001023, , [170 160], [197 130], [187 1], [140 37]
 11, Sample, 82.893063, 76.398423, 82.893063, 82.893063, 81.269403, 109501.979784, 77521.610847, 77517.033752, 58633.168934, 80793.448329, 0.001056, 0.067016, [2 87], [102 78], [7 80], [140 37]
 11, Novel, 75.741653, 82.893063, 81.593069, 21.050102, 65.319472, 58302.907057, 77495.381458, 77435.896750, 77281.439587, 72628.906213, 0.000924, , [52 88], [139 137], [106 200], [12 184]
 12, Sample, 82.893063, 80.321653, 82.893063, 82.893063, 82.250211, 109731.264337, 111792.079218, 77517.033752, 77698.234072, 94184.652845, 0.000903, 0.027720, [176 122], [3 21], [7 80], [32 130]
 12, Novel, 23.036950, 80.691139, 77.399828, 82.893063, 66.005245, 76542.585443, 77353.961983, 77410.837948, 77368.375079, 77168.940113, 0.000854, , [125 38], [52 87], [118 62], [96 149]
 13, Sample, 82.893063, 82.893063, 82.893063, 82.893063, 82.893063, 76717.012824, 58796.888097, 58725.012020, 77368.375079, 67901.822005, 0.001243, 0.204676, [47 64], [144 66], [187 1], [96 149]
 13, Novel, 75.308130, 30.271691, 76.782305, 81.206808, 65.892234, 58141.691644, 111695.860528, 77406.000871, 111988.488951, 89808.010499, 0.000821, , [183 138], [192 3], [40 92], [197 92]
 14, Sample, 75.741653, 82.893063, 78.171108, 82.893063, 79.924722, 58302.907057, 77479.832171, 77422.096209, 58633.168934, 67959.501093, 0.001198, 0.298560, [52 88], [19 137], [44 126], [140 37]
 14, Novel, 27.273659, 76.398423, 82.893063, 31.901805, 54.616738, 109652.862645, 77521.610847, 77517.033752, 111894.087802, 94146.398761, 0.000647, , [67 66], [102 78], [7 80], [190 127]
 15, Sample, 82.893063, 82.893063, 76.782305, 75.251898, 79.455082, 76507.874883, 111956.013669, 77406.000871, 58656.158879, 81131.512076, 0.001025, 0.164114, [158 4], [4 181], [40 92], [80 60]
 15, Novel, 19.211690, 80.691139, 13.868714, 82.893063, 49.166152, 76301.807702, 77353.961983, 58577.109882, 58731.378445, 67741.064503, 0.000736, , [8 189], [52 87], [162 147], [178 20]
 16, Sample, 82.893063, 82.893063, 82.893063, 82.893063, 82.893063, 76708.277829, 77479.832171, 111974.417720, 77698.234072, 85965.190448, 0.000989, 0.154152, [51 37], [19 137], [116 188], [32 130]
 16, Novel, 20.501627, 82.893063, 48.116292, 82.893063, 58.601011, 76316.179414, 111956.013669, 58678.752811, 77368.375079, 81079.830243, 0.000725, , [138 73], [4 181], [103 2], [96 149]
 17, Sample, 82.893063, 82.893063, 76.972305, 82.893063, 81.412874, 109863.887113, 77309.470632, 58674.359173, 58731.378445, 76144.773841, 0.001137, 0.318107, [146 113], [171 31], [18 135], [178 20]
 17, Novel, 82.893063, 30.271691, 81.320612, 21.050102, 53.883867, 76507.874883, 111695.860528, 111862.394551, 77281.439587, 94336.892387, 0.000588, , [158 4], [192 3], [94 200], [12 184]
 18, Sample, 82.893063, 82.893063, 81.320612, 80.835008, 81.985437, 76507.874883, 77495.381458, 111862.394551, 112224.476146, 94522.531760, 0.000900, -0.112797, [158 4], [139 137], [94 200], [200 26]
 18, Novel, 82.893063, 76.056017, 82.893063, 81.206808, 80.762238, 76717.012824, 58564.089195, 58725.012020, 111988.488951, 76498.650747, 0.001129, , [47 64], [118 178], [187 1], [197 92]
